ProcessLevel	ProcessID	ProcessName	Symbol	Parent_processName
2	MBCO:0000087	Kinin–kallikrein system	F12	Cellular communication
2	MBCO:0000087	Kinin–kallikrein system	KLK1	Cellular communication
2	MBCO:0000087	Kinin–kallikrein system	KLKB1	Cellular communication
2	MBCO:0000087	Kinin–kallikrein system	KNG1	Cellular communication
2	MBCO:0000087	Kinin–kallikrein system	KNG2	Cellular communication
2	MBCO:0000087	Kinin–kallikrein system	PRCP	Cellular communication
2	MBCO:0000087	Kinin–kallikrein system	TAC1	Cellular communication
3	MBCO:0000413	Lamellipodium organization	APBB1IP	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	ARAP3	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	ARPIN	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	BRK1	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	CDC42BPA	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	CHN1	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	CYTH2	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	DIAPH1	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	EFHD2	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	ELMO2	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	ENAH	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	EVL	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	FAT1	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	FMNL2	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	INPPL1	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	MEMO1	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	MYLK3	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	MYO18A	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	NME1	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	PPFIA1	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	PSTPIP1	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	RHOA	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	SMURF1	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	TIAM1	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	TIAM2	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	TRAF4	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	TRIO	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	TXNRD1	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	VASP	Filopodium and lamellipodium organization
3	MBCO:0000413	Lamellipodium organization	VAV2	Filopodium and lamellipodium organization
3	MBCO:0000414	Large ribosomal subunit organization	RPL10	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL11	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL13A	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL14	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL15	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL17	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL17-PS8	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL18	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL18A	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL21	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL22	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL23A	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL24	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL26	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL27	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL29	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL3	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL35	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL35A	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL36AL	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL38	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL39	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL4	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL5	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL6	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL6L	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL7	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPL7A	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPLP0	Ribonucleoprotein biogenesis
3	MBCO:0000414	Large ribosomal subunit organization	RPLP2	Ribonucleoprotein biogenesis
3	MBCO:0000415	Late endosome dynamics	ANXA6	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	DYNC1LI1	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	FYCO1	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	HPS4	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	LAMTOR1	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	LAMTOR2	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	LAMTOR3	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	LAMTOR4	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	LAMTOR5	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	LYST	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	MON1B	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	NPC2	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	RAB25	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	RAB36	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	RAB9	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	RILP	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	RUBCN	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	SGSM1	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	SLC11A1	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	SNAPIN	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	SNX16	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	STARD3	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	STARD3NL	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	STX11	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	STX7	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	TOLLIP	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	UVRAG	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	VAMP7	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	VPS11	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	VPS16	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	VPS18	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	VPS33A	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	VPS33B	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	VPS8	Endocytic pathway
3	MBCO:0000415	Late endosome dynamics	VTI1B	Endocytic pathway
3	MBCO:0000416	Lectin complement pathway	COLEC11	Complement pathway and regulation
3	MBCO:0000416	Lectin complement pathway	FCN2	Complement pathway and regulation
3	MBCO:0000416	Lectin complement pathway	FCN3	Complement pathway and regulation
3	MBCO:0000416	Lectin complement pathway	FCNB	Complement pathway and regulation
3	MBCO:0000416	Lectin complement pathway	MASP1	Complement pathway and regulation
3	MBCO:0000416	Lectin complement pathway	MASP2	Complement pathway and regulation
3	MBCO:0000416	Lectin complement pathway	MBL2	Complement pathway and regulation
3	MBCO:0000417	Leptin receptor signaling	KHDRBS1	Gastrointestinal hormone signaling
3	MBCO:0000417	Leptin receptor signaling	LEP	Gastrointestinal hormone signaling
3	MBCO:0000417	Leptin receptor signaling	LEPR	Gastrointestinal hormone signaling
3	MBCO:0000417	Leptin receptor signaling	SOCS3	Gastrointestinal hormone signaling
3	MBCO:0000417	Leptin receptor signaling	STAT3	Gastrointestinal hormone signaling
4	MBCO:0000742	Leucine catabolism	HMGCL	Metabolism of branched-chain amino acids
4	MBCO:0000742	Leucine catabolism	MCCC1	Metabolism of branched-chain amino acids
4	MBCO:0000742	Leucine catabolism	MCCC2	Metabolism of branched-chain amino acids
3	MBCO:0000418	Leukemia inhibitory factor receptor signaling	CTF1	Signaling pathways involved in hematopoiesis
3	MBCO:0000418	Leukemia inhibitory factor receptor signaling	IL6ST	Signaling pathways involved in hematopoiesis
3	MBCO:0000418	Leukemia inhibitory factor receptor signaling	IL6STP1	Signaling pathways involved in hematopoiesis
3	MBCO:0000418	Leukemia inhibitory factor receptor signaling	LIF	Signaling pathways involved in hematopoiesis
3	MBCO:0000418	Leukemia inhibitory factor receptor signaling	LIFR	Signaling pathways involved in hematopoiesis
3	MBCO:0000419	Leukocyte transmigration through endothelium	CD99	Rolling cell adhesion
3	MBCO:0000419	Leukocyte transmigration through endothelium	ICAM2	Rolling cell adhesion
3	MBCO:0000419	Leukocyte transmigration through endothelium	JAM2	Rolling cell adhesion
3	MBCO:0000419	Leukocyte transmigration through endothelium	JAM3	Rolling cell adhesion
3	MBCO:0000419	Leukocyte transmigration through endothelium	MCAM	Rolling cell adhesion
3	MBCO:0000419	Leukocyte transmigration through endothelium	PECAM1	Rolling cell adhesion
3	MBCO:0000419	Leukocyte transmigration through endothelium	VCAM1	Rolling cell adhesion
4	MBCO:0000743	Leukotriene metabolism	ALOX5	Eicosanoid metabolism
4	MBCO:0000743	Leukotriene metabolism	ALOX5AP	Eicosanoid metabolism
4	MBCO:0000743	Leukotriene metabolism	CYP4F18	E_m_p_t_y
4	MBCO:0000743	Leukotriene metabolism	LTA4H	Eicosanoid metabolism
4	MBCO:0000743	Leukotriene metabolism	LTC4S	Eicosanoid metabolism
3	MBCO:0000420	Linkage of nucleoskeleton and cytoskeleton	EMD	Interphase nucleus and nuclear chromatin organization
3	MBCO:0000420	Linkage of nucleoskeleton and cytoskeleton	SUN1	Interphase nucleus and nuclear chromatin organization
3	MBCO:0000420	Linkage of nucleoskeleton and cytoskeleton	SUN2	Interphase nucleus and nuclear chromatin organization
3	MBCO:0000420	Linkage of nucleoskeleton and cytoskeleton	SUN5	Interphase nucleus and nuclear chromatin organization
3	MBCO:0000420	Linkage of nucleoskeleton and cytoskeleton	SYNE1	Interphase nucleus and nuclear chromatin organization
3	MBCO:0000420	Linkage of nucleoskeleton and cytoskeleton	SYNE2	Interphase nucleus and nuclear chromatin organization
3	MBCO:0000421	Lipid droplet biogenesis	BSCL2	Lipid droplet dynamics
3	MBCO:0000421	Lipid droplet biogenesis	FITM2	Lipid droplet dynamics
3	MBCO:0000421	Lipid droplet biogenesis	LPIN1	Lipid droplet dynamics
3	MBCO:0000421	Lipid droplet biogenesis	LPIN2	Lipid droplet dynamics
3	MBCO:0000421	Lipid droplet biogenesis	PLIN1	Lipid droplet dynamics
3	MBCO:0000421	Lipid droplet biogenesis	PLIN2	Lipid droplet dynamics
3	MBCO:0000421	Lipid droplet biogenesis	PLIN3	Lipid droplet dynamics
3	MBCO:0000421	Lipid droplet biogenesis	PLIN4	Lipid droplet dynamics
3	MBCO:0000421	Lipid droplet biogenesis	PLIN5	Lipid droplet dynamics
3	MBCO:0000421	Lipid droplet biogenesis	PRPF19P1	Lipid droplet dynamics
3	MBCO:0000421	Lipid droplet biogenesis	RAB40C	Lipid droplet dynamics
2	MBCO:0000088	Lipid droplet dynamics	ABHD5	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	AGPAT2	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	AOX2P	E_m_p_t_y
2	MBCO:0000088	Lipid droplet dynamics	AUP1	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	BSCL2	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	CES1D	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	CIDEA	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	CIDEB	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	CIDEC	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	DGAT2	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	FAF2	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	FITM1	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	FITM2	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	LIPE	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	LPIN1	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	LPIN2	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	PHB	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	PLIN1	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	PLIN2	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	PLIN3	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	PLIN4	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	PLIN5	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	PNPLA2	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	PNPLA3	Intracellular vesicle traffic
2	MBCO:0000088	Lipid droplet dynamics	PRPF19P1	Intracellular vesicle traffic
